question_pair_id,anchor_question_id,outline_frame_id,document_id,filename,product_model,parent_heading_id,block_id,source_frame_id,block_role,section_path,page_start,page_end,block_sequence,token_estimate,selection_method,selection_status,selection_reason
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,24b4cb3e-9057-5f4c-a772-56b1413c9afc,d69381d0-06ed-49bf-9fe1-6050d9374432:24b4cb3e-9057-5f4c-a772-56b1413c9afc,parent_subtree_child,Manage Network Settings > Change the LAN TCP/IP settings,72,74,137,606,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,3a3c26ae-1836-5453-b7c4-c85f35296488,d69381d0-06ed-49bf-9fe1-6050d9374432:3a3c26ae-1836-5453-b7c4-c85f35296488,parent_subtree_child,Manage Network Settings > Specify the IP addresses that the router assigns,74,75,139,450,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,53656349-6299-5e05-8f28-86238d09b54a,d69381d0-06ed-49bf-9fe1-6050d9374432:53656349-6299-5e05-8f28-86238d09b54a,parent_subtree_child,Manage Network Settings > Disable the DHCP server feature in the router,75,76,141,285,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,a15d79c0-fcfa-5abe-b0d4-e22465c5bfcc,d69381d0-06ed-49bf-9fe1-6050d9374432:a15d79c0-fcfa-5abe-b0d4-e22465c5bfcc,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses,76,76,143,63,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,ebd82415-b17d-5082-8472-3811a168faaf,d69381d0-06ed-49bf-9fe1-6050d9374432:ebd82415-b17d-5082-8472-3811a168faaf,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Reserve an IP address,76,77,145,304,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,79da6936-bc1d-53fc-b043-434193a77ba9,d69381d0-06ed-49bf-9fe1-6050d9374432:79da6936-bc1d-53fc-b043-434193a77ba9,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Edit a reserved IP address,77,77,147,183,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,736f0fb5-0ecd-5316-9090-f19234ded501,d69381d0-06ed-49bf-9fe1-6050d9374432:736f0fb5-0ecd-5316-9090-f19234ded501,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Delete a reserved IP address entry,77,78,149,161,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,e410adde-e90f-5911-9dfa-34dd549d2ba8,d69381d0-06ed-49bf-9fe1-6050d9374432:e410adde-e90f-5911-9dfa-34dd549d2ba8,parent_subtree_child,Manage Network Settings > Use the WPS Wizard for WiFi connections,78,79,151,279,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,88a61bbc-985f-5b34-9830-9632803f359f,d69381d0-06ed-49bf-9fe1-6050d9374432:88a61bbc-985f-5b34-9830-9632803f359f,parent_subtree_child,Manage Network Settings > Specify basic WiFi settings,79,80,153,823,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,0f01b620-ac86-5a3e-bacb-6893a15e210e,d69381d0-06ed-49bf-9fe1-6050d9374432:0f01b620-ac86-5a3e-bacb-6893a15e210e,parent_subtree_child,Manage Network Settings > Change the WiFi password or the WiFi security,80,82,155,621,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,1ab9f71d-7528-5a1d-9e2c-d64bdd456be9,d69381d0-06ed-49bf-9fe1-6050d9374432:1ab9f71d-7528-5a1d-9e2c-d64bdd456be9,parent_subtree_child,Manage Network Settings > Change the WiFi mode,82,83,157,523,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,2622fe32-20aa-5002-8851-1a477edf124a,d69381d0-06ed-49bf-9fe1-6050d9374432:2622fe32-20aa-5002-8851-1a477edf124a,parent_subtree_child,Manage Network Settings > Change the transmission power control,83,83,159,277,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,d69381d0-06ed-49bf-9fe1-6050d9374432:4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,parent_subtree_child,Manage Network Settings > Set up a guest WiFi network,84,86,161,1204,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,9468469c-e6de-5d4c-975f-a6c564c1fc28,d69381d0-06ed-49bf-9fe1-6050d9374432:9468469c-e6de-5d4c-975f-a6c564c1fc28,parent_subtree_child,Manage Network Settings > Control the WiFi radios,86,86,163,152,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,b6cc7aff-44a9-5be7-9857-6f294095095e,d69381d0-06ed-49bf-9fe1-6050d9374432:b6cc7aff-44a9-5be7-9857-6f294095095e,parent_subtree_child,Manage Network Settings > Control the WiFi radios > Use the WiFi On/Off button,86,86,165,75,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-047,Q-047,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,5776f539-59a4-5e4a-bf09-24bac9062168,d69381d0-06ed-49bf-9fe1-6050d9374432:5776f539-59a4-5e4a-bf09-24bac9062168,parent_subtree_child,Manage Network Settings > Control the WiFi radios > Enable or disable the WiFi radios,86,87,167,260,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-048,Q-048,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,75fc56ea-2509-5510-9f61-d83eb9d53493,a15d79c0-fcfa-5abe-b0d4-e22465c5bfcc,d69381d0-06ed-49bf-9fe1-6050d9374432:a15d79c0-fcfa-5abe-b0d4-e22465c5bfcc,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses,76,76,143,63,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-048,Q-048,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,75fc56ea-2509-5510-9f61-d83eb9d53493,ebd82415-b17d-5082-8472-3811a168faaf,d69381d0-06ed-49bf-9fe1-6050d9374432:ebd82415-b17d-5082-8472-3811a168faaf,anchor,Manage Network Settings > Manage reserved LAN IP addresses > Reserve an IP address,76,77,145,304,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-048,Q-048,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,75fc56ea-2509-5510-9f61-d83eb9d53493,79da6936-bc1d-53fc-b043-434193a77ba9,d69381d0-06ed-49bf-9fe1-6050d9374432:79da6936-bc1d-53fc-b043-434193a77ba9,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Edit a reserved IP address,77,77,147,183,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-048,Q-048,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:43ec202019e41936,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,75fc56ea-2509-5510-9f61-d83eb9d53493,736f0fb5-0ecd-5316-9090-f19234ded501,d69381d0-06ed-49bf-9fe1-6050d9374432:736f0fb5-0ecd-5316-9090-f19234ded501,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Delete a reserved IP address entry,77,78,149,161,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,68fcd3bc-86dc-5257-9f12-7a71b0bc92b9,d69381d0-06ed-49bf-9fe1-6050d9374432:68fcd3bc-86dc-5257-9f12-7a71b0bc92b9,parent_subtree_child,Manage Network Settings > Change the router’s device name,72,72,135,188,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,24b4cb3e-9057-5f4c-a772-56b1413c9afc,d69381d0-06ed-49bf-9fe1-6050d9374432:24b4cb3e-9057-5f4c-a772-56b1413c9afc,parent_subtree_child,Manage Network Settings > Change the LAN TCP/IP settings,72,74,137,606,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,3a3c26ae-1836-5453-b7c4-c85f35296488,d69381d0-06ed-49bf-9fe1-6050d9374432:3a3c26ae-1836-5453-b7c4-c85f35296488,parent_subtree_child,Manage Network Settings > Specify the IP addresses that the router assigns,74,75,139,450,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,53656349-6299-5e05-8f28-86238d09b54a,d69381d0-06ed-49bf-9fe1-6050d9374432:53656349-6299-5e05-8f28-86238d09b54a,parent_subtree_child,Manage Network Settings > Disable the DHCP server feature in the router,75,76,141,285,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,a15d79c0-fcfa-5abe-b0d4-e22465c5bfcc,d69381d0-06ed-49bf-9fe1-6050d9374432:a15d79c0-fcfa-5abe-b0d4-e22465c5bfcc,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses,76,76,143,63,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,ebd82415-b17d-5082-8472-3811a168faaf,d69381d0-06ed-49bf-9fe1-6050d9374432:ebd82415-b17d-5082-8472-3811a168faaf,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Reserve an IP address,76,77,145,304,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,79da6936-bc1d-53fc-b043-434193a77ba9,d69381d0-06ed-49bf-9fe1-6050d9374432:79da6936-bc1d-53fc-b043-434193a77ba9,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Edit a reserved IP address,77,77,147,183,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,736f0fb5-0ecd-5316-9090-f19234ded501,d69381d0-06ed-49bf-9fe1-6050d9374432:736f0fb5-0ecd-5316-9090-f19234ded501,parent_subtree_child,Manage Network Settings > Manage reserved LAN IP addresses > Delete a reserved IP address entry,77,78,149,161,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,e410adde-e90f-5911-9dfa-34dd549d2ba8,d69381d0-06ed-49bf-9fe1-6050d9374432:e410adde-e90f-5911-9dfa-34dd549d2ba8,parent_subtree_child,Manage Network Settings > Use the WPS Wizard for WiFi connections,78,79,151,279,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,88a61bbc-985f-5b34-9830-9632803f359f,d69381d0-06ed-49bf-9fe1-6050d9374432:88a61bbc-985f-5b34-9830-9632803f359f,parent_subtree_child,Manage Network Settings > Specify basic WiFi settings,79,80,153,823,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,0f01b620-ac86-5a3e-bacb-6893a15e210e,d69381d0-06ed-49bf-9fe1-6050d9374432:0f01b620-ac86-5a3e-bacb-6893a15e210e,anchor,Manage Network Settings > Change the WiFi password or the WiFi security,80,82,155,621,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,1ab9f71d-7528-5a1d-9e2c-d64bdd456be9,d69381d0-06ed-49bf-9fe1-6050d9374432:1ab9f71d-7528-5a1d-9e2c-d64bdd456be9,parent_subtree_child,Manage Network Settings > Change the WiFi mode,82,83,157,523,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,2622fe32-20aa-5002-8851-1a477edf124a,d69381d0-06ed-49bf-9fe1-6050d9374432:2622fe32-20aa-5002-8851-1a477edf124a,parent_subtree_child,Manage Network Settings > Change the transmission power control,83,83,159,277,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,d69381d0-06ed-49bf-9fe1-6050d9374432:4a3c6ae0-2e2e-5feb-aeaa-341b1b45b1aa,parent_subtree_child,Manage Network Settings > Set up a guest WiFi network,84,86,161,1204,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,9468469c-e6de-5d4c-975f-a6c564c1fc28,d69381d0-06ed-49bf-9fe1-6050d9374432:9468469c-e6de-5d4c-975f-a6c564c1fc28,parent_subtree_child,Manage Network Settings > Control the WiFi radios,86,86,163,152,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,b6cc7aff-44a9-5be7-9857-6f294095095e,d69381d0-06ed-49bf-9fe1-6050d9374432:b6cc7aff-44a9-5be7-9857-6f294095095e,parent_subtree_child,Manage Network Settings > Control the WiFi radios > Use the WiFi On/Off button,86,86,165,75,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,5776f539-59a4-5e4a-bf09-24bac9062168,d69381d0-06ed-49bf-9fe1-6050d9374432:5776f539-59a4-5e4a-bf09-24bac9062168,parent_subtree_child,Manage Network Settings > Control the WiFi radios > Enable or disable the WiFi radios,86,87,167,260,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,0554640d-94ce-588b-a554-84c6c060c75b,d69381d0-06ed-49bf-9fe1-6050d9374432:0554640d-94ce-588b-a554-84c6c060c75b,parent_subtree_child,Manage Network Settings > Set up a WiFi schedule,87,88,169,272,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,b4c20a88-39a3-5566-b5a0-84e0bf9194d1,d69381d0-06ed-49bf-9fe1-6050d9374432:b4c20a88-39a3-5566-b5a0-84e0bf9194d1,parent_subtree_child,Manage Network Settings > Set up the router as a WiFi access point,88,89,171,413,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,715fdc68-4f4d-57c7-8cc5-e0be161c4ed0,d69381d0-06ed-49bf-9fe1-6050d9374432:715fdc68-4f4d-57c7-8cc5-e0be161c4ed0,parent_subtree_child,Manage Network Settings > Set up the router in bridge mode,89,90,173,633,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-049,Q-049,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8d66e90b801f07f3,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,4900f0c8-519f-5c54-8fa0-5b06807ead9e,1687fda5-f3c4-5857-ad57-ea0e6962b3a2,d69381d0-06ed-49bf-9fe1-6050d9374432:1687fda5-f3c4-5857-ad57-ea0e6962b3a2,parent_subtree_child,Manage Network Settings > Return the router to router mode,90,91,175,197,nearest_ancestor_bounded_window,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,8af10cac-8457-5398-bb5f-70bc48fbc035,d69381d0-06ed-49bf-9fe1-6050d9374432:8af10cac-8457-5398-bb5f-70bc48fbc035,parent_subtree_child,Share USB Storage Devices Attached to the Router,122,122,253,272,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,aeaf90b5-5cb4-5ff1-af4a-2f43d2368c76,d69381d0-06ed-49bf-9fe1-6050d9374432:aeaf90b5-5cb4-5ff1-af4a-2f43d2368c76,parent_subtree_child,Share USB Storage Devices Attached to the Router > USB device requirements,123,123,255,180,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,bb9735df-2bc3-50f1-9fb8-2235613d714e,d69381d0-06ed-49bf-9fe1-6050d9374432:bb9735df-2bc3-50f1-9fb8-2235613d714e,anchor,Share USB Storage Devices Attached to the Router > Connect a USB storage device to the router,123,123,257,162,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,e13591fd-08dc-5203-afd5-4205421897f5,d69381d0-06ed-49bf-9fe1-6050d9374432:e13591fd-08dc-5203-afd5-4205421897f5,parent_subtree_child,Share USB Storage Devices Attached to the Router > Access a storage device connected to the router from a Windows-based computer,124,124,259,172,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,67d37d9f-924e-5891-a590-5e0456de8190,d69381d0-06ed-49bf-9fe1-6050d9374432:67d37d9f-924e-5891-a590-5e0456de8190,parent_subtree_child,Share USB Storage Devices Attached to the Router > Map a USB device to a Windows network drive,124,125,261,293,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,ef4a3855-0444-5b9c-89e6-56bbbb0b3a68,d69381d0-06ed-49bf-9fe1-6050d9374432:ef4a3855-0444-5b9c-89e6-56bbbb0b3a68,parent_subtree_child,Share USB Storage Devices Attached to the Router > Access a storage device that is connected to the router from a Mac,125,126,263,309,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
Q-050,Q-050,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:30e6bc1f5ecbb7b4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5dbd3462-d6dd-5cbc-8b96-ea0c1b67e66f,086f37ff-ba18-5847-88f6-ffe14b704d3a,d69381d0-06ed-49bf-9fe1-6050d9374432:086f37ff-ba18-5847-88f6-ffe14b704d3a,parent_subtree_child,Share USB Storage Devices Attached to the Router > Back up Mac computers with Time Machine,126,126,265,108,nearest_ancestor_subtree,candidate,anchor_or_parent_subtree_child
